YEAR,COUNTY_DISTRICT_CODE,DROPOUT_9_12_TOTAL,DROPOUT_9_12_TOTAL_RATE,DROPOUT_9_12_ASIAN_RATE,DROPOUT_9_12_BLACK_RATE,DROPOUT_9_12_HISPANIC_RATE,DROPOUT_9_12_INDIAN_RATE,DROPOUT_9_12_MULTIRACIAL_RATE,DROPOUT_9_12_WHITE_RATE,DROPOUT_9_12_MALE_RATE,DROPOUT_9_12_FEMALE_RATE
1991,95062,0,0,0,0,0,0,0,0,0,0
1991,96088,214,4,0,6.1,0,0,0,3.3,4.2,3.9
1991,96089,197,6.2,0,6.6,0,0,0,5.9,7.1,5.3
1991,96090,65,3.5,0,2.6,0,0,0,3.8,4.2,2.9
1991,96091,204,4.8,0,9.5,0,0,0,4.1,5.7,3.9
1991,96092,43,3.1,0,5.6,0,0,0,2.4,3.1,3.2
1991,96093,44,2.6,0,3.6,0,0,0,2.5,3,2.2
1991,96094,185,5.4,0,7,0,0,0,5.1,6.6,4.1
1991,96095,238,3.3,0,5.7,0,0,0,2.8,3.9,2.8
1991,96098,44,6.8,0,6,0,0,0,7,7.1,6.4
1991,96099,27,8.2,0,16.3,0,0,0,7,7.3,9.1
1991,96101,12,7.4,0,12.8,0,0,0,5.1,7.3,7.5
1991,96102,9,1.3,0,0,0,0,0,1.5,0,0
1991,96103,55,13.9,0,0,0,0,0,15.2,16.5,11.4
1991,96104,12,1.9,0,1.8,0,0,0,0,1.5,2.4
1991,96106,0,0,0,0,0,0,0,0,0,0
1991,96107,38,11.3,0,8.7,0,0,0,12.9,7.7,14.9
1991,96109,101,7,0,6.6,0,0,0,20.8,9,5
1991,96110,49,2.8,0,1.9,0,0,0,3.2,3.6,1.9
1991,96111,125,10.6,0,8.9,0,0,0,14.1,13.4,7.8
1991,96112,110,10.1,0,11.3,0,0,0,4.9,12.3,7.9
1991,96113,13,8.3,0,0,0,0,0,8.7,11,5.9
1991,96114,36,3.4,0,8.1,0,0,0,1.7,3.9,2.9
1991,96115,0,0,0,0,0,0,0,0,0,0
1991,96119,149,10.5,0,12.2,0,0,0,9.1,10.1,11
1991,97116,0,0,0,0,0,0,0,0,0,0
1991,97118,0,0,0,0,0,0,0,0,0,0
1991,97119,0,0,0,0,0,0,0,0,0,0
1991,97122,0,0,0,0,0,0,0,0,0,0
1991,97127,0,0,0,0,0,0,0,0,0,0
1991,97129,29,3.7,0,12.2,0,0,0,3.2,2.7,4.8
1991,97130,11,7.4,0,0,0,0,0,7.4,0,0
1991,97131,8,6.8,0,0,0,0,0,7.1,0,0
1991,98080,5,2.4,0,0,0,0,0,2.4,0,0
1991,99078,0,0,0,0,0,0,0,0,0,0
1991,99079,0,0,0,0,0,0,0,0,0,0
1991,99080,0,0,0,0,0,0,0,0,0,0
1991,99082,7,4,0,0,0,0,0,4,0,0
1991,100059,7,2.8,0,0,0,0,0,2.8,0,0
1991,100060,13,6.7,0,0,0,0,0,6.7,6.9,6.4
1991,100061,12,3.8,0,0,0,0,0,3.8,0,0
1991,100062,9,7.5,0,0,0,0,0,9.3,0,0
1991,100063,71,5.9,0,8.2,0,0,0,5.2,6.5,5.3
1991,100064,0,0,0,0,0,0,0,0,0,0
1991,100065,0,0,0,0,0,0,0,0,0,0
1991,101105,13,11.6,0,0,0,0,0,11.6,0,0
1991,101107,0,0,0,0,0,0,0,0,0,0
1991,102081,0,0,0,0,0,0,0,0,0,0
1991,102085,10,4,0,0,0,0,0,4.1,0,0
1991,103127,15,11.8,0,0,0,0,0,10.5,0,0
1991,103128,0,0,0,0,0,0,0,0,0,0
1991,103129,8,5.7,0,0,0,0,0,5.7,0,0
1991,103130,8,4.1,0,0,0,0,0,4.2,0,0
1991,103131,10,4.7,0,0,0,0,0,4.7,0,0
1991,103132,38,6.3,0,0,0,0,0,6.3,8,4.4
1991,103135,0,0,0,0,0,0,0,0,0,0
1991,104041,0,0,0,0,0,0,0,0,0,0
1991,104042,9,6.9,0,0,0,0,0,6.9,0,0
1991,104043,8,5.1,0,0,0,0,0,5.2,0,0
1991,104044,17,4.3,0,0,0,0,0,4.3,3.4,5.3
1991,104045,6,4.6,0,0,0,0,0,4.7,0,0
1991,105123,0,0,0,0,0,0,0,0,0,0
1991,105124,0,0,0,0,0,0,0,0,0,0
1991,105125,0,0,0,0,0,0,0,0,0,0
1991,106001,0,0,0,0,0,0,0,0,0,0
1991,106002,0,0,0,0,0,0,0,0,0,0
1991,106003,25,9.5,0,0,0,0,0,9.5,9.8,9.2
1991,106004,18,3.4,0,0,0,0,0,3.4,3.8,2.8
1991,106005,0,0,0,0,0,0,0,0,0,0
1991,106006,0,0,0,0,0,0,0,0,0,0
1991,106007,0,0,0,0,0,0,0,0,0,0
1991,106008,0,0,0,0,0,0,0,0,0,0
1991,107151,0,0,0,0,0,0,0,0,0,0
1991,107152,22,5.7,0,0,0,0,0,5.7,5.4,6
1991,107153,12,6.8,0,0,0,0,0,6.9,7.9,6
1991,107154,13,4.5,0,0,0,0,0,4.5,3.5,5.4
1991,107155,9,3.9,0,0,0,0,0,3.9,0,0
1991,107156,0,0,0,0,0,0,0,0,0,0
1991,107158,0,0,0,0,0,0,0,0,0,0
1991,108139,0,0,0,0,0,0,0,0,0,0
1991,108141,0,0,0,0,0,0,0,0,0,0
1991,108142,51,8,0,0,0,0,0,8,6.7,9.4
1991,108143,0,0,0,0,0,0,0,0,0,0
1991,108144,0,0,0,0,0,0,0,0,0,0
1991,108147,0,0,0,0,0,0,0,0,0,0
1991,109002,18,7.1,0,0,0,0,0,7,8.8,5.2
1991,109003,36,6.8,0,0,0,0,0,7.2,8.2,5.4
1991,110014,0,0,0,0,0,0,0,0,0,0
1991,110029,92,10.5,0,0,0,0,0,10.7,14.3,6.9
1991,110030,0,0,0,0,0,0,0,0,0,0
1991,110031,8,4.6,0,0,0,0,0,4.6,0,0
1991,111086,20,8.3,0,0,0,0,0,8.3,4.9,12
1991,111087,42,14.6,0,0,0,0,0,14.6,12.7,16.7
1991,112099,0,0,0,0,0,0,0,0,0,0
1991,112101,0,0,0,0,0,0,0,0,0,0
1991,112102,34,5.1,0,0,0,0,0,5.1,6.8,3.3
1991,112103,11,5.6,0,0,0,0,0,5.6,0,0
1991,113001,0,0,0,0,0,0,0,0,0,0
1991,114112,0,0,0,0,0,0,0,0,0,0
1991,114113,12,5.5,0,0,0,0,0,5.5,0,0
1991,114114,49,10.3,0,-228.6,0,0,0,8.6,12.4,7.7
1991,114115,0,0,0,0,0,0,0,0,0,0
1991,114116,0,0,0,0,0,0,0,0,0,0
1991,115115,1701,18.5,6.9,20.1,0,0,0,14.6,19.8,17.2
1992,1090,0,0,0,0,0,0,0,0,0,0
1992,1091,24,3.7,0,0,0,0,0,3.7,3.2,4.1
1992,1092,0,0,0,0,0,0,0,0,0,0
1992,2089,0,0,0,0,0,0,0,0,0,0
1992,2090,0,0,0,0,0,0,0,0,0,0
1992,2091,0,0,0,0,0,0,0,0,0,0
1992,2097,19,3,0,0,0,0,0,3.1,4.4,1.6
1992,3031,5,3.4,0,0,0,0,0,3.4,0,0
1992,3032,0,0,0,0,0,0,0,0,0,0
1992,3033,0,0,0,0,0,0,0,0,0,0
1992,3034,0,0,0,0,0,0,0,0,0,0
1992,4106,0,0,0,0,0,0,0,0,0,0
1992,4109,9,3.7,0,0,0,0,0,3.6,0,0
1992,4110,43,5.3,0,0,0,0,0,5.3,6.3,4.3
1992,5120,6,5.1,0,0,0,0,0,5.2,0,0
1992,5121,14,7.6,0,0,0,0,0,7.6,0,0
1992,5122,0,0,0,0,0,0,0,0,0,0
1992,5123,50,10.4,0,0,0,0,0,10.2,15.2,5.3
1992,5124,6,5.1,0,0,0,0,0,5.1,0,0
1992,5126,0,0,0,0,0,0,0,0,0,0
1992,5127,0,0,0,0,0,0,0,0,0,0
1992,5128,14,3.1,0,0,0,0,0,2.9,3.6,2.7
1992,6101,11,7.9,0,0,0,0,0,8.2,0,0
1992,6103,8,9.8,0,0,0,0,0,10.2,0,0
1992,6104,12,3.7,0,0,0,0,0,3.7,0,0
1992,7121,0,0,0,0,0,0,0,0,0,0
1992,7122,0,0,0,0,0,0,0,0,0,0
1992,7123,0,0,0,0,0,0,0,0,0,0
1992,7124,12,9.6,0,0,0,0,0,9.6,0,0
1992,7125,0,0,0,0,0,0,0,0,0,0
1992,7126,0,0,0,0,0,0,0,0,0,0
1992,7129,14,5,0,0,0,0,0,5.1,3.6,6.3
1992,8106,0,0,0,0,0,0,0,0,0,0
1992,8107,18,5.5,0,0,0,0,0,5.5,6.1,4.7
1992,8111,14,6,0,0,0,0,0,5.6,7.4,4.5
1992,9077,0,0,0,0,0,0,0,0,0,0
1992,9078,0,0,0,0,0,0,0,0,0,0
1992,9079,0,0,0,0,0,0,0,0,0,0
1992,9080,13,5.5,0,0,0,0,0,5.6,0,0
1992,10087,0,0,0,0,0,0,0,0,0,0
1992,10089,20,10.1,0,0,0,0,0,10.2,10.6,9.6
1992,10090,8,6.4,0,0,0,0,0,6.5,0,0
1992,10091,8,2.3,0,0,0,0,0,2.3,0,0
1992,10092,8,5.6,0,0,0,0,0,5.6,0,0
1992,10093,298,9.1,3.8,18.7,0,0,0,7.7,9,9.2
1992,11076,11,4.4,0,0,0,0,0,4.1,4.6,4.1
1992,11078,10,4.5,0,0,0,0,0,4.6,0,0
1992,11079,5,5.6,0,0,0,0,0,5.6,0,0
1992,11082,162,5,0,0,0,0,0,5,4.7,5.2
1992,12108,5,2.4,0,0,0,0,0,2.7,0,0
1992,12109,105,7.7,0,9.1,0,0,0,7.6,7.5,7.8
1992,12110,40,11.5,0,0,0,0,0,11.5,8.7,14.6
1992,13054,0,0,0,0,0,0,0,0,0,0
1992,13055,11,5.4,0,0,0,0,0,5.4,0,0
1992,13057,0,0,0,0,0,0,0,0,0,0
1992,13058,0,0,0,0,0,0,0,0,0,0
1992,13059,0,0,0,0,0,0,0,0,0,0
1992,13060,0,0,0,0,0,0,0,0,0,0
1992,13061,5,4.5,0,0,0,0,0,4.5,0,0
1992,13062,0,0,0,0,0,0,0,0,0,0
1992,14126,22,6.4,0,0,0,0,0,6.3,9.7,3.4
1992,14127,10,6.9,0,0,0,0,0,7,0,0
1992,14129,39,6.9,0,12.1,0,0,0,6.4,7.5,6.2
1992,14130,12,5.6,0,0,0,0,0,5.6,0,0
1992,15001,9,6.3,0,0,0,0,0,6.3,0,0
1992,15002,48,5.5,0,0,0,0,0,5.6,7.3,3.5
1992,15003,0,0,0,0,0,0,0,0,0,0
1992,15004,6,6.5,0,0,0,0,0,6.5,0,0
1992,16090,66,6.1,0,0,0,0,0,6.2,6.1,6
1992,16092,6,5.3,0,0,0,0,0,5.3,0,0
1992,16094,0,0,0,0,0,0,0,0,0,0
1992,16096,155,12.5,0,18.2,0,0,0,12.1,15,10.1
1992,16097,0,0,0,0,0,0,0,0,0,0
1992,17121,0,0,0,0,0,0,0,0,0,0
1992,17122,0,0,0,0,0,0,0,0,0,0
1992,17124,0,0,0,0,0,0,0,0,0,0
1992,17125,21,6.1,0,0,0,0,0,6.2,6.2,6
1992,17126,0,0,0,0,0,0,0,0,0,0
1992,17127,0,0,0,0,0,0,0,0,0,0
1992,18047,12,5.8,0,0,0,0,0,5.8,0,0
1992,18050,6,4.2,0,0,0,0,0,4.2,0,0
1992,19139,0,0,0,0,0,0,0,0,0,0
1992,19140,0,0,0,0,0,0,0,0,0,0
1992,19142,27,3.1,0,0,0,0,0,3.1,4,2.1
1992,19144,16,7.4,0,0,0,0,0,7,8.3,6.5
1992,19147,0,0,0,0,0,0,0,0,0,0
1992,19148,17,4.2,0,0,0,0,0,4.2,4.8,3.5
1992,19149,41,5.8,0,0,0,0,0,5.9,6.7,4.8
1992,19150,0,0,0,0,0,0,0,0,0,0
1992,19151,0,0,0,0,0,0,0,0,0,0
1992,19152,60,6.2,0,0,0,0,0,6,7.2,5.2
1992,20001,17,6.5,0,0,0,0,0,6.5,6.8,6.2
1992,20002,11,2.8,0,0,0,0,0,2.8,3.1,2.5
1992,21148,0,0,0,0,0,0,0,0,0,0
1992,21149,0,0,0,0,0,0,0,0,0,0
1992,21150,0,0,0,0,0,0,0,0,0,0
1992,21151,0,0,0,0,0,0,0,0,0,0
1992,22088,0,0,0,0,0,0,0,0,0,0
1992,22089,12,2.1,0,0,0,0,0,2.1,0,0
1992,22090,0,0,0,0,0,0,0,0,0,0
1992,22091,0,0,0,0,0,0,0,0,0,0
1992,22092,0,0,0,0,0,0,0,0,0,0
1992,22093,40,5.5,0,0,0,0,0,5.6,4.6,6.5
1992,22094,0,0,0,0,0,0,0,0,0,0
1992,23094,0,0,0,0,0,0,0,0,0,0
1992,23096,0,0,0,0,0,0,0,0,0,0
1992,23099,0,0,0,0,0,0,0,0,0,0
1992,23101,20,6.1,0,0,0,0,0,6.1,4.6,7.8
1992,24086,15,2.3,0,0,0,0,0,2.2,2.1,2.7
1992,24087,11,4,0,0,0,0,0,4.1,0,0
1992,24089,82,10,0,0,0,0,0,9.8,10.9,9
1992,24090,88,7.5,0,0,0,0,0,7.5,7.1,7.9
1992,24091,0,0,0,0,0,0,0,0,0,0
1992,24093,347,7.8,5,8.4,9.5,14.4,0,7.7,9.4,6.2
1992,25001,0,0,0,0,0,0,0,0,0,0
1992,25002,7,2.9,0,0,0,0,0,2.9,0,0
1992,25003,6,2.4,0,0,0,0,0,2.6,0,0
1992,26001,13,6.7,0,0,0,0,0,6.7,6.6,6.8
1992,26002,7,2.7,0,0,0,0,0,2.7,0,0
1992,26005,14,5.6,0,0,0,0,0,5.6,7.4,3.9
1992,26006,201,8.9,0,7.7,0,0,0,8.9,10.4,7.3
1992,27055,0,0,0,0,0,0,0,0,0,0
1992,27056,0,0,0,0,0,0,0,0,0,0
1992,27057,0,0,0,0,0,0,0,0,0,0
1992,27058,0,0,0,0,0,0,0,0,0,0
1992,27059,0,0,0,0,0,0,0,0,0,0
1992,27061,21,5,0,18.8,0,0,0,3.9,3.7,6.3
1992,28101,21,7.6,0,0,0,0,0,7.7,7.3,7.9
1992,28102,26,6.9,0,0,0,0,0,6.9,6.4,7.3
1992,28103,20,7.8,0,0,0,0,0,7.8,11.1,4.7
1992,29001,0,0,0,0,0,0,0,0,0,0
1992,29002,0,0,0,0,0,0,0,0,0,0
1992,29003,0,0,0,0,0,0,0,0,0,0
1992,29004,0,0,0,0,0,0,0,0,0,0
1992,30093,29,5.5,0,0,0,0,0,5.5,4.7,6.3
1992,31116,0,0,0,0,0,0,0,0,0,0
1992,31117,0,0,0,0,0,0,0,0,0,0
1992,31118,0,0,0,0,0,0,0,0,0,0
1992,31121,5,3.1,0,0,0,0,0,3.1,0,0
1992,31122,0,0,0,0,0,0,0,0,0,0
1992,32054,0,0,0,0,0,0,0,0,0,0
1992,32055,7,3.5,0,0,0,0,0,3.5,0,0
1992,32056,0,0,0,0,0,0,0,0,0,0
1992,32058,5,5.8,0,0,0,0,0,5.8,0,0
1992,33090,41,6.1,0,0,0,0,0,6.1,5,7.2
1992,33091,0,0,0,0,0,0,0,0,0,0
1992,33092,0,0,0,0,0,0,0,0,0,0
1992,33093,0,0,0,0,0,0,0,0,0,0
1992,33094,0,0,0,0,0,0,0,0,0,0
1992,34121,0,0,0,0,0,0,0,0,0,0
1992,34122,0,0,0,0,0,0,0,0,0,0
1992,34124,28,6.1,0,0,0,0,0,6.1,7.5,4.5
1992,35092,10,2.7,0,4.6,0,0,0,2,0,0
1992,35093,24,10.3,0,0,0,0,0,10.3,14.3,6.2
1992,35094,8,7.6,0,0,0,0,0,7.6,0,0
1992,35097,0,0,0,0,0,0,0,0,0,0
1992,35098,10,4.1,0,0,0,0,0,3.8,0,0
1992,35099,0,0,0,0,0,0,0,0,0,0
1992,35102,54,9.5,0,14,0,0,0,8.7,8.5,10.5
1992,36123,0,0,0,0,0,0,0,0,0,0
1992,36126,78,9.2,0,108.3,0,0,0,7.9,8.2,10.3
1992,36131,47,6,0,0,0,0,0,6,7.1,4.7
1992,36133,0,0,0,0,0,0,0,0,0,0
1992,36134,0,0,0,0,0,0,0,0,0,0
1992,36135,0,0,0,0,0,0,0,0,0,0
1992,36136,40,5.6,0,0,0,0,0,5.9,4.7,6.5
1992,36137,34,6.3,0,0,0,0,0,6.3,6,6.6
1992,36138,6,3.6,0,0,0,0,0,3,0,0
1992,36139,48,4.5,0,0,0,0,0,4.6,4.8,4.2
1992,37037,27,5.5,0,0,0,0,0,5.5,6.7,4.3
1992,37039,17,4.9,0,0,0,0,0,5,0,0
1992,38044,0,0,0,0,0,0,0,0,0,0
1992,38045,0,0,0,0,0,0,0,0,0,0
1992,38046,0,0,0,0,0,0,0,0,0,0
1992,39133,31,4.5,0,0,0,0,0,4.5,4.9,4
1992,39134,24,3.2,0,0,0,0,0,3.3,3.8,2.7
1992,39135,5,2.1,0,83.3,0,0,0,0,0,0
1992,39136,0,0,0,0,0,0,0,0,0,0
1992,39137,16,5.7,0,0,0,0,0,5.7,7.2,4.3
1992,39139,14,3.2,0,0,0,0,0,3.2,0,0
1992,39141,459,7.1,0,8.2,0,0,0,7.2,7.1,7.1
1992,39142,0,0,0,0,0,0,0,0,0,0
1992,40100,0,0,0,0,0,0,0,0,0,0
1992,40101,0,0,0,0,0,0,0,0,0,0
1992,40103,0,0,0,0,0,0,0,0,0,0
1992,40104,0,0,0,0,0,0,0,0,0,0
1992,40107,18,4.1,0,0,0,0,0,4.1,5,3.2
1992,41001,0,0,0,0,0,0,0,0,0,0
1992,41002,10,4.5,0,0,0,0,0,4.6,0,0
1992,41003,0,0,0,0,0,0,0,0,0,0
1992,41004,0,0,0,0,0,0,0,0,0,0
1992,41005,0,0,0,0,0,0,0,0,0,0
1992,42111,16,7.3,0,0,0,0,0,7.4,0,0
1992,42113,0,0,0,0,0,0,0,0,0,0
1992,42117,0,0,0,0,0,0,0,0,0,0
1992,42118,0,0,0,0,0,0,0,0,0,0
1992,42119,0,0,0,0,0,0,0,0,0,0
1992,42121,0,0,0,0,0,0,0,0,0,0
1992,42124,30,5.2,0,0,0,0,0,5.4,5.1,5.3
1992,43001,0,0,0,0,0,0,0,0,0,0
1992,43002,0,0,0,0,0,0,0,0,0,0
1992,43003,0,0,0,0,0,0,0,0,0,0
1992,43004,5,7.1,0,0,0,0,0,7.1,0,0
1992,44078,0,0,0,0,0,0,0,0,0,0
1992,44083,0,0,0,0,0,0,0,0,0,0
1992,44084,0,0,0,0,0,0,0,0,0,0
1992,45076,9,6.6,0,0,0,0,0,6.7,0,0
1992,45077,9,4.4,0,23.5,0,0,0,0,0,0
1992,45078,7,4.8,0,0,0,0,0,0,0,0
1992,46128,0,0,0,0,0,0,0,0,0,0
1992,46129,0,0,0,0,0,0,0,0,0,0
1992,46130,11,3.1,0,0,0,0,0,3.2,0,0
1992,46131,24,6,0,0,0,0,0,6.1,6.1,5.9
1992,46132,0,0,0,0,0,0,0,0,0,0
1992,46134,46,4.4,0,0,0,0,0,4.3,3.6,5.3
1992,46135,0,0,0,0,0,0,0,0,0,0
1992,46137,0,0,0,0,0,0,0,0,0,0
1992,46140,0,0,0,0,0,0,0,0,0,0
1992,47060,0,0,0,0,0,0,0,0,0,0
1992,47062,28,6.7,0,0,0,0,0,6.6,5.8,7.7
1992,47064,0,0,0,0,0,0,0,0,0,0
1992,47065,24,12.9,0,0,0,0,0,13,13,12.8
1992,48066,63,4.3,0,0,0,0,0,4.4,4,4.7
1992,48068,142,4.7,0,28.7,13.3,0,0,3.7,4.2,5.2
1992,48069,14,4.6,0,0,0,0,0,4.8,6.1,3.2
1992,48070,8,1.7,0,0,0,0,0,1.7,0,0
1992,48071,111,4.4,0,13.7,0,0,0,4.2,4.3,4.5
1992,48072,216,11.8,0,10,0,0,0,13.7,12.2,11.4
1992,48073,129,5.3,0,4.5,0,0,0,5.3,6.7,3.9
1992,48074,77,6,0,6.2,0,0,0,6.2,7.2,4.7
1992,48075,0,0,0,0,0,0,0,0,0,0
1992,48077,175,6,0,11.1,0,0,0,6.1,7,4.9
1992,48078,537,7.4,11.7,5.4,7.3,0,0,13.7,8.2,6.7
1992,48080,44,5.6,0,4.6,0,0,0,5.9,7,4.4
1992,49132,44,7,0,0,0,0,0,7.1,8.4,5.6
1992,49135,0,0,0,0,0,0,0,0,0,0
1992,49137,0,0,0,0,0,0,0,0,0,0
1992,49140,8,4.3,0,0,0,0,0,4.6,0,0
1992,49142,74,7.5,0,0,0,0,0,7.7,7.1,7.9
1992,49144,85,10.6,0,0,0,0,0,10.8,10.2,11
1992,49148,251,13.3,0,26.5,0,0,0,13.1,16.2,10.2
1992,50001,143,7.7,0,0,0,0,0,7.7,9.7,5.7
1992,50002,20,8.6,0,0,0,0,0,8.6,8.5,8.6
1992,50003,78,8.7,0,0,0,0,0,8.8,8.3,9.1
1992,50005,18,3.9,0,0,0,0,0,3.7,4.8,3
1992,50006,43,5.7,0,20.3,0,0,0,5.2,5.7,5.7
1992,50007,0,0,0,0,0,0,0,0,0,0
1992,50009,0,0,0,0,0,0,0,0,0,0
1992,50010,43,6.2,0,0,0,0,0,6.3,4.6,7.7
1992,50012,135,5.7,0,0,0,0,0,5.7,6.6,4.7
1992,50013,9,4.1,0,0,0,0,0,4.5,0,0
1992,50014,79,8.2,0,0,0,0,0,8.2,9.9,6.3
1992,51150,6,6.8,0,0,0,0,0,7,0,0
1992,51152,12,3.9,0,0,0,0,0,4,0,0
1992,51153,0,0,0,0,0,0,0,0,0,0
1992,51154,0,0,0,0,0,0,0,0,0,0
1992,51155,17,4.1,0,0,0,0,0,4,5.2,2.7
1992,51156,0,0,0,0,0,0,0,0,0,0
1992,51159,25,3.6,0,0,0,0,0,2.9,4.5,2.7
1992,52096,0,0,0,0,0,0,0,0,0,0
1992,53110,0,0,0,0,0,0,0,0,0,0
1992,53111,11,5.6,0,0,0,0,0,5.7,4.9,6.4
1992,53112,0,0,0,0,0,0,0,0,0,0
1992,53113,112,10.1,0,0,0,0,0,10.2,9.9,10.3
1992,53114,0,0,0,0,0,0,0,0,0,0
1992,54037,0,0,0,0,0,0,0,0,0,0
1992,54039,12,4.1,0,0,0,0,0,3.8,3.9,4.3
1992,54041,37,7.5,0,87.5,0,0,0,6,9.2,5.5
1992,54042,0,0,0,0,0,0,0,0,0,0
1992,54043,0,0,0,0,0,0,0,0,0,0
1992,54045,16,5.1,0,0,0,0,0,4.4,6.6,3.4
1992,55104,17,10.4,0,0,0,0,0,10.4,0,0
1992,55105,5,2.4,0,0,0,0,0,2.4,0,0
1992,55106,19,9.2,0,0,0,0,0,9.2,8.5,9.8
1992,55108,7,1.7,0,0,0,0,0,1.8,0,0
1992,55110,34,7.4,0,0,0,0,0,7.4,7.1,7.7
1992,55111,9,10.1,0,0,0,0,0,10.6,0,0
1992,56015,5,3.6,0,0,0,0,0,3.7,0,0
1992,56017,9,2.5,0,0,0,0,0,2.6,0,0
1992,57001,0,0,0,0,0,0,0,0,0,0
1992,57002,13,6.6,0,0,0,0,0,6.3,0,0
1992,57003,56,6.8,0,0,0,0,0,6.8,8.4,5.1
1992,57004,23,6.6,0,0,0,0,0,6.7,5.3,7.9
1992,58106,0,0,0,0,0,0,0,0,0,0
1992,58107,0,0,0,0,0,0,0,0,0,0
1992,58108,0,0,0,0,0,0,0,0,0,0
1992,58109,0,0,0,0,0,0,0,0,0,0
1992,58112,13,4.3,0,0,0,0,0,4.5,4.4,4.3
1992,59110,0,0,0,0,0,0,0,0,0,0
1992,59113,5,6.2,0,0,0,0,0,6.2,0,0
1992,59114,0,0,0,0,0,0,0,0,0,0
1992,59117,34,5.6,0,0,0,0,0,5.7,7.3,3.9
1992,60077,79,11.8,0,0,0,0,0,11.4,11.7,11.9
1992,61149,0,0,0,0,0,0,0,0,0,0
1992,61150,0,0,0,0,0,0,0,0,0,0
1992,61151,0,0,0,0,0,0,0,0,0,0
1992,61154,0,0,0,0,0,0,0,0,0,0
1992,61156,16,3.2,0,0,0,0,0,3.2,2.8,3.6
1992,61157,0,0,0,0,0,0,0,0,0,0
1992,61158,0,0,0,0,0,0,0,0,0,0
1992,62070,6,8.8,0,0,0,0,0,8.8,0,0
1992,62072,40,7.5,0,0,0,0,0,7.5,9.1,5.5
1992,63066,0,0,0,0,0,0,0,0,0,0
1992,63067,19,7.5,0,0,0,0,0,7.5,9.2,5.3
1992,64072,0,0,0,0,0,0,0,0,0,0
1992,64074,5,1.6,0,0,0,0,0,1.6,0,0
1992,64075,86,7.7,0,7.8,0,0,0,7.8,7.5,7.9
1992,65096,0,0,0,0,0,0,0,0,0,0
1992,65098,6,4.6,0,0,0,0,0,4.6,0,0
1992,66102,48,8.7,0,0,0,0,0,8.8,11.2,5.9
1992,66103,0,0,0,0,0,0,0,0,0,0
1992,66104,0,0,0,0,0,0,0,0,0,0
1992,66105,27,6.9,0,0,0,0,0,7.3,8.3,5.4
1992,66107,7,4.4,0,0,0,0,0,4.4,0,0
1992,67055,18,5.1,0,0,0,0,0,4.9,5.4,4.7
1992,67061,35,6.9,0,6.4,0,0,0,7.4,5,8.9
1992,68070,17,4.3,0,0,0,0,0,4.4,3.9,4.7
1992,68071,0,0,0,0,0,0,0,0,0,0
1992,68072,0,0,0,0,0,0,0,0,0,0
1992,68073,12,5.6,0,0,0,0,0,5.6,4.6,6.5
1992,68074,0,0,0,0,0,0,0,0,0,0
1992,68075,0,0,0,0,0,0,0,0,0,0
1992,69104,0,0,0,0,0,0,0,0,0,0
1992,69106,0,0,0,0,0,0,0,0,0,0
1992,69107,0,0,0,0,0,0,0,0,0,0
1992,69108,0,0,0,0,0,0,0,0,0,0
1992,69109,7,4.1,0,0,0,0,0,3.6,0,0
1992,70092,17,11.6,0,0,0,0,0,10.1,0,0
1992,70093,14,3.3,0,0,0,0,0,2.9,4.4,2.3
1992,71091,7,4.8,0,0,0,0,0,4.8,0,0
1992,71092,26,7.5,0,0,0,0,0,7.7,6.7,8.5
1992,72066,6,6.2,0,0,0,0,0,6.6,0,0
1992,72068,16,5.9,0,0,0,0,0,6.6,4.8,6.8
1992,72073,0,0,0,0,0,0,0,0,0,0
1992,72074,30,4.4,0,5.2,0,0,0,4.1,4.1,4.7
1992,73099,19,5.6,0,0,0,0,0,5.8,5.6,5.7
1992,73102,0,0,0,0,0,0,0,0,0,0
1992,73105,0,0,0,0,0,0,0,0,0,0
1992,73106,15,3.5,0,0,0,22.7,0,2.4,0,0
1992,73108,75,7.9,0,0,0,0,0,8.3,10,5.6
1992,74187,5,3.9,0,0,0,0,0,4,0,0
1992,74190,0,0,0,0,0,0,0,0,0,0
1992,74194,0,0,0,0,0,0,0,0,0,0
1992,74195,0,0,0,0,0,0,0,0,0,0
1992,74197,0,0,0,0,0,0,0,0,0,0
1992,74201,0,0,0,0,0,0,0,0,0,0
1992,74202,0,0,0,0,0,0,0,0,0,0
1992,75084,0,0,0,0,0,0,0,0,0,0
1992,75085,0,0,0,0,0,0,0,0,0,0
1992,75086,0,0,0,0,0,0,0,0,0,0
1992,75087,11,4.6,0,0,0,0,0,4.6,4.6,4.5
1992,76081,0,0,0,0,0,0,0,0,0,0
1992,76082,11,4.8,0,0,0,0,0,4.4,4.9,4.6
1992,76083,0,0,0,0,0,0,0,0,0,0
1992,77100,0,0,0,0,0,0,0,0,0,0
1992,77101,6,5.6,0,0,0,0,0,5.7,0,0
1992,77102,11,4.9,0,0,0,0,0,5,5.2,4.5
1992,77103,0,0,0,0,0,0,0,0,0,0
1992,77104,6,7.9,0,0,0,0,0,8.1,0,0
1992,78001,0,0,0,0,0,0,0,0,0,0
1992,78002,19,8.8,0,10.5,0,0,0,0,12.9,5.2
1992,78003,0,0,0,0,0,0,0,0,0,0
1992,78004,0,0,0,0,0,0,0,0,0,0
